Система автоматизации,AS
Абонент,ГПА-23
Ретросистема,Архив останова
Дата,05.10.24
Время,03:54:57
Длительность архива (сек),3600.00
Время предыстории (сек),1200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора ГГ (1), об/мин","Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Перепад давления  на конфузоре,  DРКонф, кПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Помпажный запас, %","Расчетная степень сжатия Км,"
1110.62,,,,,,,,,,,,2.9659,,,
1111.62,,,,,,,,,,,,2.9659,,,
1112.62,,,,,,,,,,,,1.9622,,,
1113.62,,,,,,,,,,,,1.9622,,,
1114.62,,,,,,,,,,,,2.9659,,,
1115.62,,,,,,,,,,,,2.9659,,,
1116.62,,,,,,,,,,,,3.9605,,,
1117.62,,,,,,,,,,,,3.9605,,,
1118.62,,,,,,,,,,,,2.9659,,,
1119.62,,,,,,,,,,,,2.9659,,,
1120.62,,,,,,,,,,,,1.9622,,,
1121.62,,,,,,,,,,,,1.9622,,,
1122.62,,,,,,,,,,,,2.9659,,,
1123.62,,,,,,,,,,,,2.9659,,,
1124.62,,,,,,,,,,,,3.9605,,,
1125.62,,,,,,,,,,,,3.9605,,,
1126.62,,,,,,,,,,,,3.9605,,,
1127.62,,,,,,,,,,,,3.9605,,,
1128.62,,,,,,,,,,,,3.9605,,,
1129.62,,,,,,,,,,,,3.9605,,,
1130.62,,,,,,,,,,,,3.9605,,,
1131.62,,,,,,,,,,,,3.9605,,,
1132.62,,,,,,,,,,,,3.9605,,,
1133.62,,,,,,,,,,,,3.9605,,,
1134.62,,,,,,,,,,,,2.9659,,,
1135.62,,,,,,,,,,,,2.9659,,,
1136.62,,,,,,,,,,,,3.9605,,,
1137.62,,,,,,,,,,,,3.9605,,,
1138.62,,,,,,,,,,,,2.9659,,,
1139.62,,,,,,,,,,,,2.9659,,,
1140.62,,,,,,,,,,,,3.9605,,,
1141.62,,,,,,,,,,,,3.9605,,,
1142.62,,,,,,,,,,,,3.9605,,,
1143.62,,,,,,,,,,,,3.9605,,,
1144.62,,,,,,,,,,,,2.9659,,,
1145.62,,,,,,,,,,,,2.9659,,,
1146.62,,,,,,,,,,,,2.9659,,,
1147.62,,,,,,,,,,,,2.9659,,,
1148.62,,,,,,,,,,,,2.9659,,,
1149.62,,,,,,,,,,,,2.9659,,,
1150.62,,,,,,,,,,,,2.9659,,,
1151.62,,,,,,,,,,,,2.9659,,,
1152.62,,,,,,,,,,,,2.9659,,,
1153.62,,,,,,,,,,,,2.9659,,,
1154.62,,,,,,,,,,,,2.9659,,,
1155.62,,,,,,,,,,,,2.9659,,,
1156.62,,,,,,,,,,,,3.9605,,,
1157.62,,,,,,,,,,,,3.9605,,,
1158.62,,,,,,,,,,,,3.9605,,,
1159.62,,,,,,,,,,,,3.9605,,,
1160.62,,,,,,,,,,,,3.9605,,,
1161.62,,,,,,,,,,,,3.9605,,,
1162.62,,,,,,,,,,,,2.9659,,,
1163.62,,,,,,,,,,,,2.9659,,,
1164.62,,,,,,,,,,,,2.9659,,,
1165.62,,,,,,,,,,,,2.9659,,,
1166.62,,,,,,,,,,,,2.9659,,,
1167.62,,,,,,,,,,,,2.9659,,,
1168.62,,,,,,,,,,,,3.9605,,,
1169.62,,,,,,,,,,,,3.9605,,,
1170.62,,,,,,,,,,,,3.9605,,,
1171.62,,,,,,,,,,,,3.9605,,,
1172.62,,,,,,,,,,,,2.9659,,,
1173.62,,,,,,,,,,,,2.9659,,,
1174.62,,,,,,,,,,,,2.9659,,,
1175.62,,,,,,,,,,,,2.9659,,,
1176.62,,,,,,,,,,,,2.9659,,,
1177.62,,,,,,,,,,,,2.9659,,,
1178.62,,,,,,,,,,,,2.9659,,,
1179.62,,,,,,,,,,,,2.9659,,,
1180.62,,,,,,,,,,,,2.9659,,,
1181.62,,,,,,,,,,,,2.9659,,,
1182.62,,,,,,,,,,,,2.9659,,,
1183.62,,,,,,,,,,,,2.9659,,,
1184.62,,,,,,,,,,,,1.9622,,,
1185.62,,,,,,,,,,,,1.9622,,,
1186.62,,,,,,,,,,,,3.9605,,,
1187.62,,,,,,,,,,,,3.9605,,,
1188.62,,,,,,,,,,,,1.9622,,,
1189.62,,,,,,,,,,,,1.9622,,,
1190.62,,,,,,,,,,,,2.9659,,,
1191.62,,,,,,,,,,,,2.9659,,,
1192.62,,,,,,,,,,,,2.9659,,,
1193.62,,,,,,,,,,,,2.9659,,,
1194.62,,,,,,,,,,,,3.9605,,,
1195.62,,,,,,,,,,,,3.9605,,,
1196.62,,,,,,,,,,,,3.9605,,,
1197.62,,,,,,,,,,,,3.9605,,,
1198.62,,,,,,,,,,,,1.9622,,,
1199.62,,,,,,,,,,,,1.9622,,,
1200.62,,,,,,,,,,,,1.9622,,,
1201.62,,,,,,,,,,,,1.9622,,,
1202.62,,,,,,,,,,,,2.9659,,,
1203.62,,,,,,,,,,,,2.9659,,,
1204.62,,,,,,,,,,,,1.9622,,,
1205.62,,,,,,,,,,,,1.9622,,,
1206.62,,,,,,,,,,,,1.9622,,,
1207.62,,,,,,,,,,,,1.9622,,,
1208.62,,,,,,,,,,,,2.9659,,,
1209.62,,,,,,,,,,,,2.9659,,,
1210.62,,,,,,,,,,,,1.9622,,,
1211.62,,,,,,,,,,,,1.9622,,,
1212.62,,,,,,,,,,,,2.9568,,,
1213.62,,,,,,,,,,,,2.9568,,,
1214.62,,,,,,,,,,,,1.9622,,,
1215.62,,,,,,,,,,,,1.9622,,,
1216.62,,,,,,,,,,,,2.9659,,,
1217.62,,,,,,,,,,,,2.9659,,,
1218.62,,,,,,,,,,,,1.9622,,,
1219.62,,,,,,,,,,,,1.9622,,,
1220.62,,,,,,,,,,,,2.9659,,,
1221.62,,,,,,,,,,,,2.9659,,,
1222.62,,,,,,,,,,,,3.9605,,,
1223.62,,,,,,,,,,,,3.9605,,,
1224.62,,,,,,,,,,,,1.9622,,,
1225.62,,,,,,,,,,,,1.9622,,,
1226.62,,,,,,,,,,,,2.9659,,,
1227.62,,,,,,,,,,,,2.9659,,,
1228.62,,,,,,,,,,,,1.9622,,,
1229.62,,,,,,,,,,,,1.9622,,,
1230.62,,,,,,,,,,,,2.9659,,,
1231.62,,,,,,,,,,,,2.9659,,,
1232.62,,,,,,,,,,,,2.9659,,,
1233.62,,,,,,,,,,,,2.9659,,,
1234.62,,,,,,,,,,,,2.9659,,,
1235.62,,,,,,,,,,,,2.9659,,,
1236.62,,,,,,,,,,,,2.9659,,,
1237.62,,,,,,,,,,,,2.9659,,,
1238.62,,,,,,,,,,,,1.9622,,,
1239.62,,,,,,,,,,,,1.9622,,,
1240.62,,,,,,,,,,,,2.9659,,,
1241.62,,,,,,,,,,,,2.9659,,,
1242.62,,,,,,,,,,,,2.9659,,,
1243.62,,,,,,,,,,,,2.9659,,,
1244.62,,,,,,,,,,,,2.9659,,,
1245.62,,,,,,,,,,,,2.9659,,,
1246.62,,,,,,,,,,,,2.9659,,,
1247.62,,,,,,,,,,,,2.9659,,,
1248.62,,,,,,,,,,,,1.9622,,,
1249.62,,,,,,,,,,,,1.9622,,,
1250.62,,,,,,,,,,,,1.9622,,,
1251.62,,,,,,,,,,,,1.9622,,,
1252.62,,,,,,,,,,,,2.9659,,,
1253.62,,,,,,,,,,,,2.9659,,,
1254.62,,,,,,,,,,,,2.9659,,,
1255.62,,,,,,,,,,,,2.9659,,,
1256.62,,,,,,,,,,,,2.9659,,,
1257.62,,,,,,,,,,,,2.9659,,,
1258.62,,,,,,,,,,,,1.9622,,,
1259.62,,,,,,,,,,,,1.9622,,,
1260.62,,,,,,,,,,,,3.9605,,,
1261.62,,,,,,,,,,,,3.9605,,,
1262.62,,,,,,,,,,,,1.9622,,,
1263.62,,,,,,,,,,,,1.9622,,,
1264.62,,,,,,,,,,,,1.9622,,,
1265.62,,,,,,,,,,,,1.9622,,,
1266.62,,,,,,,,,,,,1.9622,,,
1267.62,,,,,,,,,,,,1.9622,,,
1268.62,,,,,,,,,,,,2.9659,,,
1269.62,,,,,,,,,,,,2.9659,,,
1270.62,,,,,,,,,,,,2.9659,,,
1271.62,,,,,,,,,,,,2.9659,,,
1272.62,,,,,,,,,,,,1.9622,,,
1273.62,,,,,,,,,,,,1.9622,,,
1274.62,,,,,,,,,,,,2.9659,,,
1275.62,,,,,,,,,,,,2.9659,,,
1276.62,,,,,,,,,,,,2.9659,,,
1277.62,,,,,,,,,,,,2.9659,,,
1278.62,,,,,,,,,,,,1.9712,,,
1279.62,,,,,,,,,,,,1.9712,,,
1280.62,,,,,,,,,,,,1.9712,,,
1281.62,,,,,,,,,,,,1.9712,,,
1282.62,,,,,,,,,,,,1.9712,,,
1283.62,,,,,,,,,,,,1.9712,,,
1284.62,,,,,,,,,,,,1.9712,,,
1285.62,,,,,,,,,,,,1.9712,,,
1286.62,,,,,,,,,,,,1.9712,,,
1287.62,,,,,,,,,,,,1.9712,,,
1288.62,,,,,,,,,,,,1.9712,,,
1289.62,,,,,,,,,,,,1.9712,,,
1290.62,,,,,,,,,,,,2.9659,,,
1291.62,,,,,,,,,,,,2.9659,,,
1292.62,,,,,,,,,,,,2.9659,,,
1293.62,,,,,,,,,,,,2.9659,,,
1294.62,,,,,,,,,,,,2.9659,,,
1295.62,,,,,,,,,,,,2.9659,,,
1296.62,,,,,,,,,,,,2.9659,,,
1297.62,,,,,,,,,,,,2.9659,,,
1298.62,,,,,,,,,,,,1.9622,,,
1299.62,,,,,,,,,,,,1.9622,,,
1300.62,,,,,,,,,,,,1.9622,,,
1301.62,,,,,,,,,,,,1.9622,,,
1302.62,,,,,,,,,,,,2.9659,,,
1303.62,,,,,,,,,,,,2.9659,,,
1304.62,,,,,,,,,,,,2.9659,,,
1305.62,,,,,,,,,,,,2.9659,,,
1306.62,,,,,,,,,,,,1.9622,,,
1307.62,,,,,,,,,,,,1.9622,,,
1308.62,,,,,,,,,,,,1.9622,,,
1309.62,,,,,,,,,,,,1.9622,,,
1310.62,,,,,,,,,,,,1.9622,,,
1311.62,,,,,,,,,,,,1.9622,,,
1312.62,,,,,,,,,,,,2.9659,,,
1313.62,,,,,,,,,,,,2.9659,,,
1314.62,,,,,,,,,,,,1.9622,,,
1315.62,,,,,,,,,,,,1.9622,,,
1316.62,,,,,,,,,,,,1.9622,,,
1317.62,,,,,,,,,,,,1.9622,,,
1318.62,,,,,,,,,,,,1.9622,,,
1319.62,,,,,,,,,,,,1.9622,,,
1320.62,,,,,,,,,,,,2.9659,,,
1321.62,,,,,,,,,,,,2.9659,,,
1322.62,,,,,,,,,,,,3.9605,,,
1323.62,,,,,,,,,,,,3.9605,,,
1324.62,,,,,,,,,,,,3.9605,,,
1325.62,,,,,,,,,,,,3.9605,,,
1326.62,,,,,,,,,,,,2.9659,,,
1327.62,,,,,,,,,,,,2.9659,,,
1328.62,,,,,,,,,,,,1.9622,,,
1329.62,,,,,,,,,,,,1.9622,,,
1330.62,,,,,,,,,,,,1.9622,,,
1331.62,,,,,,,,,,,,1.9622,,,
1332.62,,,,,,,,,,,,2.9659,,,
1333.62,,,,,,,,,,,,2.9659,,,
1334.62,,,,,,,,,,,,2.9659,,,
1335.62,,,,,,,,,,,,2.9659,,,
1336.62,,,,,,,,,,,,1.9622,,,
1337.62,,,,,,,,,,,,1.9622,,,
1338.62,,,,,,,,,,,,2.9659,,,
1339.62,,,,,,,,,,,,2.9659,,,
1340.62,,,,,,,,,,,,1.9622,,,
1341.62,,,,,,,,,,,,1.9622,,,
1342.62,,,,,,,,,,,,2.9659,,,
1343.62,,,,,,,,,,,,2.9659,,,
1344.62,,,,,,,,,,,,2.9659,,,
1345.62,,,,,,,,,,,,2.9659,,,
1346.62,,,,,,,,,,,,1.9622,,,
1347.62,,,,,,,,,,,,1.9622,,,
1348.62,,,,,,,,,,,,2.9659,,,
1349.62,,,,,,,,,,,,2.9659,,,
1350.62,,,,,,,,,,,,1.9622,,,
1351.62,,,,,,,,,,,,1.9622,,,
1352.62,,,,,,,,,,,,2.9659,,,
1353.62,,,,,,,,,,,,2.9659,,,
1354.62,,,,,,,,,,,,3.9605,,,
1355.62,,,,,,,,,,,,3.9605,,,
1356.62,,,,,,,,,,,,2.9659,,,
1357.62,,,,,,,,,,,,2.9659,,,
1358.62,,,,,,,,,,,,1.9622,,,
1359.62,,,,,,,,,,,,1.9622,,,
1360.62,,,,,,,,,,,,2.9659,,,
1361.62,,,,,,,,,,,,2.9659,,,
1362.62,,,,,,,,,,,,1.9622,,,
1363.62,,,,,,,,,,,,1.9622,,,
1364.62,,,,,,,,,,,,1.9622,,,
1365.62,,,,,,,,,,,,1.9622,,,
1366.62,,,,,,,,,,,,3.9605,,,
1367.62,,,,,,,,,,,,3.9605,,,
1368.62,,,,,,,,,,,,2.9659,,,
1369.62,,,,,,,,,,,,2.9659,,,
1370.62,,,,,,,,,,,,1.9622,,,
1371.62,,,,,,,,,,,,1.9622,,,
1372.62,,,,,,,,,,,,2.9659,,,
1373.62,,,,,,,,,,,,2.9659,,,
1374.62,,,,,,,,,,,,1.9622,,,
1375.62,,,,,,,,,,,,1.9622,,,
1376.62,,,,,,,,,,,,2.9659,,,
1377.62,,,,,,,,,,,,2.9659,,,
1378.62,,,,,,,,,,,,1.9622,,,
1379.62,,,,,,,,,,,,1.9622,,,
1380.62,,,,,,,,,,,,1.9622,,,
1381.62,,,,,,,,,,,,1.9622,,,
1382.62,,,,,,,,,,,,2.9659,,,
1383.62,,,,,,,,,,,,2.9659,,,
1384.62,,,,,,,,,,,,3.9605,,,
1385.62,,,,,,,,,,,,3.9605,,,
1386.62,,,,,,,,,,,,2.9659,,,
1387.62,,,,,,,,,,,,2.9659,,,
1388.62,,,,,,,,,,,,3.9605,,,
1389.62,,,,,,,,,,,,3.9605,,,
1390.62,,,,,,,,,,,,2.9659,,,
1391.62,,,,,,,,,,,,2.9659,,,
1392.62,,,,,,,,,,,,1.9622,,,
1393.62,,,,,,,,,,,,1.9622,,,
1394.62,,,,,,,,,,,,1.9622,,,
1395.62,,,,,,,,,,,,1.9622,,,
1396.62,,,,,,,,,,,,1.9622,,,
1397.62,,,,,,,,,,,,1.9622,,,
1398.62,,,,,,,,,,,,1.9622,,,
1399.62,,,,,,,,,,,,1.9622,,,
1400.62,,,,,,,,,,,,1.9622,,,
1401.62,,,,,,,,,,,,1.9622,,,
1402.62,,,,,,,,,,,,1.9622,,,
1403.62,,,,,,,,,,,,1.9622,,,
1404.62,,,,,,,,,,,,2.9659,,,
1405.62,,,,,,,,,,,,2.9659,,,
1406.62,,,,,,,,,,,,1.9622,,,
1407.62,,,,,,,,,,,,1.9622,,,
1408.62,,,,,,,,,,,,1.9622,,,
1409.62,,,,,,,,,,,,1.9622,,,
1410.62,,,,,,,,,,,,1.9622,,,
1411.62,,,,,,,,,,,,1.9622,,,
1412.62,,,,,,,,,,,,1.9622,,,
1413.62,,,,,,,,,,,,1.9622,,,
1414.62,,,,,,,,,,,,2.9659,,,
1415.62,,,,,,,,,,,,2.9659,,,
1416.62,,,,,,,,,,,,2.9659,,,
1417.62,,,,,,,,,,,,2.9659,,,
1418.62,,,,,,,,,,,,2.9659,,,
1419.62,,,,,,,,,,,,2.9659,,,
1420.62,,,,,,,,,,,,1.9622,,,
1421.62,,,,,,,,,,,,1.9622,,,
1422.62,,,,,,,,,,,,1.9622,,,
1423.62,,,,,,,,,,,,1.9622,,,
1424.62,,,,,,,,,,,,1.9622,,,
1425.62,,,,,,,,,,,,1.9622,,,
1426.62,,,,,,,,,,,,2.9659,,,
1427.62,,,,,,,,,,,,2.9659,,,
1428.62,,,,,,,,,,,,1.9622,,,
1429.62,,,,,,,,,,,,1.9622,,,
1430.62,,,,,,,,,,,,1.9622,,,
1431.62,,,,,,,,,,,,1.9622,,,
1432.62,,,,,,,,,,,,1.9622,,,
1433.62,,,,,,,,,,,,1.9622,,,
1434.62,,,,,,,,,,,,1.9622,,,
1435.62,,,,,,,,,,,,1.9622,,,
1436.62,,,,,,,,,,,,2.9659,,,
1437.62,,,,,,,,,,,,2.9659,,,
1438.62,,,,,,,,,,,,1.9622,,,
1439.62,,,,,,,,,,,,1.9622,,,
1440.62,,,,,,,,,,,,2.9659,,,
1441.62,,,,,,,,,,,,2.9659,,,
1442.62,,,,,,,,,,,,1.9622,,,
1443.62,,,,,,,,,,,,1.9622,,,
1444.62,,,,,,,,,,,,1.9622,,,
1445.62,,,,,,,,,,,,1.9622,,,
1446.62,,,,,,,,,,,,1.9622,,,
1447.62,,,,,,,,,,,,1.9622,,,
1448.62,,,,,,,,,,,,1.9622,,,
1449.62,,,,,,,,,,,,1.9622,,,
1450.62,,,,,,,,,,,,1.9622,,,
1451.62,,,,,,,,,,,,1.9622,,,
1452.62,,,,,,,,,,,,2.9659,,,
1453.62,,,,,,,,,,,,2.9659,,,
1454.62,,,,,,,,,,,,2.9659,,,
1455.62,,,,,,,,,,,,2.9659,,,
1456.62,,,,,,,,,,,,1.9622,,,
1457.62,,,,,,,,,,,,1.9622,,,
1458.62,,,,,,,,,,,,1.9622,,,
1459.62,,,,,,,,,,,,1.9622,,,
1460.62,,,,,,,,,,,,2.9659,,,
1461.62,,,,,,,,,,,,2.9659,,,
1462.62,,,,,,,,,,,,1.9622,,,
1463.62,,,,,,,,,,,,1.9622,,,
1464.62,,,,,,,,,,,,3.9605,,,
1465.62,,,,,,,,,,,,3.9605,,,
1466.62,,,,,,,,,,,,2.9659,,,
1467.62,,,,,,,,,,,,2.9659,,,
1468.62,,,,,,,,,,,,1.9622,,,
1469.62,,,,,,,,,,,,1.9622,,,
1470.62,,,,,,,,,,,,1.9622,,,
1471.62,,,,,,,,,,,,1.9622,,,
1472.62,,,,,,,,,,,,1.9622,,,
1473.62,,,,,,,,,,,,1.9622,,,
1474.62,,,,,,,,,,,,1.9622,,,
1475.62,,,,,,,,,,,,1.9622,,,
1476.62,,,,,,,,,,,,1.9622,,,
1477.62,,,,,,,,,,,,1.9622,,,
1478.62,,,,,,,,,,,,2.9659,,,
1479.62,,,,,,,,,,,,2.9659,,,
1480.62,,,,,,,,,,,,2.9659,,,
1481.62,,,,,,,,,,,,2.9659,,,
1482.62,,,,,,,,,,,,1.9622,,,
1483.62,,,,,,,,,,,,1.9622,,,
1484.62,,,,,,,,,,,,2.9659,,,
1485.62,,,,,,,,,,,,2.9659,,,
1486.62,,,,,,,,,,,,2.9659,,,
1487.62,,,,,,,,,,,,2.9659,,,
1488.62,,,,,,,,,,,,1.9622,,,
1489.62,,,,,,,,,,,,1.9622,,,
1490.62,,,,,,,,,,,,2.9659,,,
1491.62,,,,,,,,,,,,2.9659,,,
1492.62,,,,,,,,,,,,1.9622,,,
1493.62,,,,,,,,,,,,1.9622,,,
1494.62,,,,,,,,,,,,2.9659,,,
1495.62,,,,,,,,,,,,2.9659,,,
1496.62,,,,,,,,,,,,2.9659,,,
1497.62,,,,,,,,,,,,2.9659,,,
1498.62,,,,,,,,,,,,2.9659,,,
1499.62,,,,,,,,,,,,2.9659,,,
1500.62,,,,,,,,,,,,2.9659,,,
1501.62,,,,,,,,,,,,2.9659,,,
1502.62,,,,,,,,,,,,2.9659,,,
1503.62,,,,,,,,,,,,2.9659,,,
1504.62,,,,,,,,,,,,1.9622,,,
1505.62,,,,,,,,,,,,1.9622,,,
1506.62,,,,,,,,,,,,1.9622,,,
1507.62,,,,,,,,,,,,1.9622,,,
1508.62,,,,,,,,,,,,2.9659,,,
1509.62,,,,,,,,,,,,2.9659,,,
1510.62,,,,,,,,,,,,2.9659,,,
1511.62,,,,,,,,,,,,2.9659,,,
1512.62,,,,,,,,,,,,1.9622,,,
1513.62,,,,,,,,,,,,1.9622,,,
1514.62,,,,,,,,,,,,2.9659,,,
1515.62,,,,,,,,,,,,2.9659,,,
1516.62,,,,,,,,,,,,1.9712,,,
1517.62,,,,,,,,,,,,1.9712,,,
1518.62,,,,,,,,,,,,2.9659,,,
1519.62,,,,,,,,,,,,2.9659,,,
1520.62,,,,,,,,,,,,1.9622,,,
